Player Name,Player ID,Season,Team,LG,G,AB,R,H,TB,2B,3B,HR,RBI,BB,IBB,SO,SB,CS,AVG,OBP,SLG,OPS,GO/AO
Brendan Rodgers,663898,2022,COL,NL,137,527,72,140,215,30,3,13,63,46,0,101,0,0,.266,.325,.408,.733,1.35
Brendan Rodgers,663898,2023,COL,NL,46,178,21,46,69,9,1,4,20,11,0,41,0,0,.258,.313,.388,.701,1.53
Michael Toglia,669911,2022,COL,NL,31,111,10,24,42,8,2,2,12,9,0,44,1,1,.216,.275,.378,.653,1.05
Michael Toglia,669911,2023,COL,NL,45,141,18,23,40,5,0,4,9,10,0,50,1,1,.163,.224,.284,.508,0.84
Ezequiel Tovar,678662,2022,COL,NL,9,33,2,7,11,1,0,1,2,2,0,9,0,0,.212,.257,.333,.590,1.83
Ezequiel Tovar,678662,2023,COL,NL,153,581,79,147,237,37,4,15,73,25,0,166,11,5,.253,.287,.408,.695,1.04
Alan Trejo,676701,2021,COL,NL,28,46,7,10,15,2,0,1,3,3,1,15,0,0,.217,.260,.326,.586,1.00
Alan Trejo,676701,2022,COL,NL,35,118,15,32,50,6,0,4,17,5,0,31,1,2,.271,.312,.424,.736,1.20
Alan Trejo,676701,2023,COL,NL,83,207,24,48,71,11,0,4,26,16,0,51,5,1,.232,.288,.343,.631,0.88
Sean Bouchard,656248,2022,COL,NL,27,74,9,22,37,6,0,3,11,21,0,25,0,0,.297,.454,.500,.954,0.75
Sean Bouchard,656248,2023,COL,NL,21,38,11,12,26,2,0,4,7,4,0,14,0,1,.316,.372,.684,1.056,1.17
Kris Bryant,592178,2015,CHC,NL,151,559,87,154,273,31,5,26,99,77,0,199,13,4,.275,.369,.488,.857,0.67
Kris Bryant,592178,2016,CHC,NL,155,603,121,176,334,35,3,39,102,75,5,154,8,5,.292,.385,.554,.939,0.58
Kris Bryant,592178,2017,CHC,NL,151,549,111,162,295,38,4,29,73,95,5,128,7,5,.295,.409,.537,.946,0.83
Kris Bryant,592178,2018,CHC,NL,102,389,59,106,179,28,3,13,52,48,6,107,2,4,.272,.374,.460,.834,0.70
Kris Bryant,592178,2019,CHC,NL,147,543,108,153,283,35,1,31,77,74,1,145,4,0,.282,.382,.521,.903,0.75
Kris Bryant,592178,2020,CHC,NL,34,131,20,27,46,5,1,4,11,12,0,40,0,0,.206,.293,.351,.644,0.64
Kris Bryant,592178,2021,2 teams,-,144,513,86,136,247,32,2,25,73,62,4,135,10,2,.265,.353,.481,.834,0.86
Kris Bryant,592178,2021,CHC,NL,93,326,58,87,164,19,2,18,51,39,1,89,4,2,.267,.358,.503,.861,1.07
Kris Bryant,592178,2021,SF,NL,51,187,28,49,83,13,0,7,22,23,3,46,6,0,.262,.344,.444,.788,0.60
Kris Bryant,592178,2022,COL,NL,42,160,28,49,76,12,0,5,14,17,0,27,0,0,.306,.376,.475,.851,0.91
Kris Bryant,592178,2023,COL,NL,80,300,36,70,110,10,0,10,31,29,0,68,0,0,.233,.313,.367,.680,0.84
Brenton Doyle,686668,2023,COL,NL,126,399,48,81,137,16,5,10,48,22,0,151,22,5,.203,.250,.343,.593,1.19
Nolan Jones,666134,2022,CLE,AL,28,86,10,21,32,5,0,2,13,8,1,31,0,0,.244,.309,.372,.681,1.00
Nolan Jones,666134,2023,COL,NL,106,367,60,109,199,22,4,20,62,53,3,126,20,4,.297,.389,.542,.931,1.05
Charlie Blackmon,453568,2011,COL,NL,27,98,9,25,29,1,0,1,8,3,1,8,5,1,.255,.277,.296,.573,1.06
Charlie Blackmon,453568,2012,COL,NL,42,113,15,32,46,8,0,2,9,4,0,17,1,2,.283,.325,.407,.732,1.17
Charlie Blackmon,453568,2013,COL,NL,82,246,35,76,115,17,2,6,22,7,0,49,7,0,.309,.336,.467,.803,1.02
Charlie Blackmon,453568,2014,COL,NL,154,593,82,171,261,27,3,19,72,31,5,96,28,10,.288,.335,.440,.775,0.86
Charlie Blackmon,453568,2015,COL,NL,157,614,93,176,276,31,9,17,58,46,2,112,43,13,.287,.347,.450,.797,0.85
Charlie Blackmon,453568,2016,COL,NL,143,578,111,187,319,35,5,29,82,43,4,102,17,9,.324,.381,.552,.933,0.76
Charlie Blackmon,453568,2017,COL,NL,159,644,137,213,387,35,14,37,104,65,9,135,14,10,.331,.399,.601,1.000,0.97
Charlie Blackmon,453568,2018,COL,NL,156,626,119,182,314,31,7,29,70,59,2,134,12,4,.291,.358,.502,.860,1.10
Charlie Blackmon,453568,2019,COL,NL,140,580,112,182,334,42,7,32,86,40,1,104,2,5,.314,.364,.576,.940,0.95
Charlie Blackmon,453568,2020,COL,NL,59,221,31,67,99,12,1,6,42,19,4,44,2,1,.303,.356,.448,.804,0.95
Charlie Blackmon,453568,2021,COL,NL,150,514,76,139,211,25,4,13,78,54,1,91,3,0,.270,.351,.411,.762,1.22
Charlie Blackmon,453568,2022,COL,NL,135,530,60,140,222,22,6,16,78,32,4,109,4,1,.264,.314,.419,.733,1.13
Charlie Blackmon,453568,2023,COL,NL,96,359,57,100,158,24,5,8,40,39,0,55,4,1,.279,.363,.440,.803,0.72
Shea Langeliers,669127,2022,OAK,AL,40,142,14,31,61,10,1,6,22,9,0,53,0,0,.218,.261,.430,.691,0.88
Shea Langeliers,669127,2023,OAK,AL,135,448,52,92,185,19,4,22,63,34,2,143,3,2,.205,.268,.413,.681,0.67
Tyler Soderstrom,691016,2023,OAK,AL,45,125,9,20,30,1,0,3,7,11,0,43,0,0,.160,.232,.240,.472,1.42
Nick Allen,669397,2022,OAK,AL,100,299,31,62,87,13,0,4,19,19,0,64,3,2,.207,.256,.291,.547,1.28
Nick Allen,669397,2023,OAK,AL,106,303,29,67,87,4,2,4,20,17,0,52,5,1,.221,.263,.287,.550,1.21
Jonah Bride,681146,2022,OAK,AL,58,162,17,33,40,4,0,1,6,19,0,32,1,0,.204,.301,.247,.548,0.83
Jonah Bride,681146,2023,OAK,AL,40,88,9,15,18,3,0,0,7,11,0,22,0,1,.170,.286,.205,.491,1.45
Jordan Diaz,672478,2022,OAK,AL,15,49,3,13,16,3,0,0,1,2,0,7,0,0,.265,.294,.327,.621,2.63
Jordan Diaz,672478,2023,OAK,AL,90,272,20,60,99,9,0,10,27,17,0,69,0,1,.221,.273,.364,.637,1.40
Aledmys Diaz,649557,2016,STL,NL,111,404,71,121,206,28,3,17,65,41,6,60,4,4,.300,.369,.510,.879,0.93
Aledmys Diaz,649557,2017,STL,NL,79,286,31,74,112,17,0,7,20,13,1,42,4,1,.259,.290,.392,.682,0.81
Aledmys Diaz,649557,2018,TOR,AL,130,422,55,111,191,26,0,18,55,23,2,62,3,4,.263,.303,.453,.756,0.83
Aledmys Diaz,649557,2019,HOU,AL,69,210,36,57,98,12,1,9,40,26,1,28,2,0,.271,.356,.467,.823,1.15
Aledmys Diaz,649557,2020,HOU,AL,17,58,8,14,28,5,0,3,6,1,0,12,0,0,.241,.254,.483,.737,1.00
Aledmys Diaz,649557,2021,HOU,AL,84,294,28,76,119,19,0,8,45,16,3,62,0,1,.259,.317,.405,.722,1.05
Aledmys Diaz,649557,2022,HOU,AL,92,305,35,74,123,13,0,12,38,18,0,53,1,1,.243,.287,.403,.690,0.75
Aledmys Diaz,649557,2023,OAK,AL,109,315,25,72,106,20,1,4,24,17,2,66,1,0,.229,.280,.337,.617,1.00
Zack Gelof,680869,2023,OAK,AL,69,270,40,72,136,20,1,14,32,26,1,82,14,2,.267,.337,.504,.841,1.02
Tony Kemp,643393,2016,HOU,AL,59,120,15,26,39,4,3,1,7,14,0,27,2,1,.217,.296,.325,.621,1.09
Tony Kemp,643393,2017,HOU,AL,17,37,6,8,9,1,0,0,4,1,0,5,1,0,.216,.256,.243,.499,0.60
Tony Kemp,643393,2018,HOU,AL,97,255,37,67,100,15,0,6,30,32,1,44,9,3,.263,.351,.392,.743,1.08
Tony Kemp,643393,2019,2 teams,-,110,245,31,52,93,9,4,8,29,23,1,47,4,4,.212,.291,.380,.671,0.96
Tony Kemp,643393,2019,HOU,AL,66,163,23,37,68,6,2,7,17,16,1,29,4,3,.227,.308,.417,.725,1.04
Tony Kemp,643393,2019,CHC,NL,44,82,8,15,25,3,2,1,12,7,0,18,0,1,.183,.258,.305,.563,0.82
Tony Kemp,643393,2020,OAK,AL,49,93,15,23,28,5,0,0,4,15,0,14,3,1,.247,.363,.301,.664,0.84
Tony Kemp,643393,2021,OAK,AL,131,330,54,92,138,16,3,8,37,52,0,51,8,2,.279,.382,.418,.800,0.70
Tony Kemp,643393,2022,OAK,AL,147,497,61,117,166,24,2,7,46,45,0,69,11,1,.235,.307,.334,.641,0.88
Tony Kemp,643393,2023,OAK,AL,124,359,42,75,109,13,3,5,27,44,0,40,15,4,.209,.303,.304,.607,1.12
Ryan Noda,676116,2023,OAK,AL,128,406,63,93,165,22,1,16,54,77,1,170,3,1,.229,.364,.406,.770,0.88
Abraham Toro,647351,2019,HOU,AL,25,78,13,17,30,3,2,2,9,9,0,19,1,1,.218,.303,.385,.688,1.53
Abraham Toro,647351,2020,HOU,AL,33,87,13,13,24,2,0,3,9,3,0,23,1,1,.149,.237,.276,.513,1.22
Abraham Toro,647351,2021,2 teams,-,95,335,45,80,125,12,0,11,46,31,0,54,6,3,.239,.315,.373,.688,0.77
Abraham Toro,647351,2021,HOU,AL,35,109,17,23,42,1,0,6,20,9,0,21,3,1,.211,.287,.385,.672,0.89
Abraham Toro,647351,2021,SEA,AL,60,226,28,57,83,11,0,5,26,22,0,33,3,2,.252,.328,.367,.695,0.71
Abraham Toro,647351,2022,SEA,AL,109,324,36,60,105,13,1,10,35,22,1,65,2,0,.185,.239,.324,.563,0.78
Abraham Toro,647351,2023,MIL,NL,9,18,4,8,14,0,0,2,9,2,0,5,0,0,.444,.524,.778,1.302,4.00
Miguel Andujar,609280,2017,NYY,AL,5,7,0,4,6,2,0,0,4,1,0,0,1,0,.571,.625,.857,1.482,3.00
Miguel Andujar,609280,2018,NYY,AL,149,573,83,170,302,47,2,27,92,25,2,97,2,1,.297,.328,.527,.855,1.01
Miguel Andujar,609280,2019,NYY,AL,12,47,1,6,6,0,0,0,1,1,0,11,0,0,.128,.143,.128,.271,0.94
Miguel Andujar,609280,2020,NYY,AL,21,62,5,15,22,2,1,1,5,3,0,9,0,0,.242,.277,.355,.632,0.90
Miguel Andujar,609280,2021,NYY,AL,45,154,19,39,59,2,0,6,12,7,0,28,0,1,.253,.284,.383,.667,1.38
Miguel Andujar,609280,2022,2 teams,-,36,132,13,31,41,5,1,1,17,5,0,27,4,1,.235,.257,.311,.568,0.88
Miguel Andujar,609280,2022,NYY,AL,27,96,9,22,27,2,0,1,8,3,0,22,4,0,.229,.250,.281,.531,0.89
Miguel Andujar,609280,2022,PIT,NL,9,36,4,9,14,3,1,0,9,2,0,5,0,1,.250,.275,.389,.664,0.85
Miguel Andujar,609280,2023,PIT,NL,30,84,9,21,40,7,0,4,18,6,0,13,2,0,.250,.300,.476,.776,1.63
Jj Bleday,668709,2022,MIA,NL,65,204,21,34,63,10,2,5,16,30,0,67,4,1,.167,.277,.309,.586,0.40
Jj Bleday,668709,2023,OAK,AL,82,256,35,50,91,11,0,10,27,42,0,72,5,1,.195,.310,.355,.665,0.88
Seth Brown,664913,2019,OAK,AL,26,75,11,22,34,8,2,0,13,7,0,23,1,0,.293,.361,.453,.814,0.76
Seth Brown,664913,2020,OAK,AL,7,5,0,0,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0.50
Seth Brown,664913,2021,OAK,AL,111,281,43,60,135,13,1,20,48,23,2,89,4,1,.214,.274,.480,.754,0.65
Seth Brown,664913,2022,OAK,AL,150,500,55,115,222,26,3,25,73,51,3,146,11,2,.230,.305,.444,.749,0.76
Seth Brown,664913,2023,OAK,AL,112,343,33,76,139,19,1,14,52,30,1,101,3,1,.222,.286,.405,.691,0.72
Lawrence Butler,671732,2023,OAK,AL,42,123,10,26,42,4,0,4,10,4,0,35,0,0,.211,.240,.341,.581,0.91
Brent Rooker,667670,2020,MIN,AL,7,19,4,6,11,2,0,1,5,0,0,5,0,0,.316,.381,.579,.960,1.00
Brent Rooker,667670,2021,MIN,AL,58,189,25,38,75,10,0,9,16,15,0,70,0,0,.201,.291,.397,.688,0.76
Brent Rooker,667670,2022,2 teams,-,16,32,1,4,5,1,0,0,2,3,0,11,0,0,.125,.222,.156,.378,0.89
Brent Rooker,667670,2022,SD,NL,2,7,0,0,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,0.50
Brent Rooker,667670,2022,KC,AL,14,25,1,4,5,1,0,0,2,3,0,7,0,0,.160,.276,.200,.476,1.00
Brent Rooker,667670,2023,OAK,AL,137,463,61,114,226,20,1,30,69,49,1,172,4,0,.246,.329,.488,.817,0.69
Esteury Ruiz,665923,2022,2 teams,-,17,35,3,6,9,1,1,0,2,1,0,7,1,2,.171,.194,.257,.451,1.20
Esteury Ruiz,665923,2022,SD,NL,14,27,1,6,9,1,1,0,2,0,0,5,1,2,.222,.222,.333,.555,1.29
Esteury Ruiz,665923,2022,MIL,NL,3,8,2,0,0,0,0,0,0,1,0,2,0,0,.000,.111,.000,.111,1.00
Esteury Ruiz,665923,2023,OAK,AL,132,449,47,114,155,24,1,5,47,20,1,99,67,13,.254,.309,.345,.654,1.23
Austin Barnes,605131,2015,LAD,NL,20,29,4,6,8,2,0,0,1,6,0,6,1,0,.207,.361,.276,.637,2.00
Austin Barnes,605131,2016,LAD,NL,21,32,3,5,6,1,0,0,2,5,0,9,0,0,.156,.270,.188,.458,0.38
Austin Barnes,605131,2017,LAD,NL,102,218,35,63,106,15,2,8,38,39,1,43,4,1,.289,.408,.486,.894,1.20
Austin Barnes,605131,2018,LAD,NL,100,200,32,41,58,5,0,4,14,31,4,67,4,3,.205,.329,.290,.619,1.51
Austin Barnes,605131,2019,LAD,NL,75,212,28,43,72,12,1,5,25,23,3,56,3,0,.203,.293,.340,.633,0.74
Austin Barnes,605131,2020,LAD,NL,29,86,14,21,27,3,0,1,9,13,0,24,3,0,.244,.353,.314,.667,0.76
Austin Barnes,605131,2021,LAD,NL,77,200,28,43,69,8,0,6,23,20,1,56,1,0,.215,.299,.345,.644,0.85
Austin Barnes,605131,2022,LAD,NL,62,179,31,38,68,6,0,8,26,27,0,37,2,1,.212,.324,.380,.704,1.02
Austin Barnes,605131,2023,LAD,NL,59,178,15,32,43,5,0,2,11,17,0,43,2,1,.180,.256,.242,.498,1.30
Will Smith,669257,2019,LAD,NL,54,170,30,43,97,9,0,15,42,18,1,52,2,0,.253,.337,.571,.908,0.47
Will Smith,669257,2020,LAD,NL,37,114,23,33,66,9,0,8,25,20,1,22,0,0,.289,.401,.579,.980,0.36
Will Smith,669257,2021,LAD,NL,130,414,71,107,205,19,2,25,76,58,4,101,3,0,.258,.365,.495,.860,0.60
Will Smith,669257,2022,LAD,NL,137,508,68,132,236,26,3,24,87,56,4,96,1,0,.260,.343,.465,.808,0.60
Will Smith,669257,2023,LAD,NL,126,464,80,121,203,21,2,19,76,63,2,89,3,0,.261,.359,.438,.797,0.66
Michael Busch,683737,2023,LAD,NL,27,72,9,12,21,3,0,2,7,8,0,27,1,0,.167,.247,.292,.539,1.62
Freddie Freeman,518692,2010,ATL,NL,20,24,3,4,8,1,0,1,1,0,0,8,0,0,.167,.167,.333,.500,1.40
Freddie Freeman,518692,2011,ATL,NL,157,571,67,161,256,32,0,21,76,53,3,142,4,4,.282,.346,.448,.794,1.08
Freddie Freeman,518692,2012,ATL,NL,147,540,91,140,246,33,2,23,94,64,4,129,2,0,.259,.340,.456,.796,0.77
Freddie Freeman,518692,2013,ATL,NL,147,551,89,176,276,27,2,23,109,66,10,121,1,0,.319,.396,.501,.897,0.99
Freddie Freeman,518692,2014,ATL,NL,162,607,93,175,280,43,4,18,78,90,4,145,3,4,.288,.386,.461,.847,0.93
Freddie Freeman,518692,2015,ATL,NL,118,416,62,115,196,27,0,18,66,56,4,98,3,1,.276,.370,.471,.841,0.85
Freddie Freeman,518692,2016,ATL,NL,158,589,102,178,335,43,6,34,91,89,18,171,6,1,.302,.400,.569,.969,0.71
Freddie Freeman,518692,2017,ATL,NL,117,440,84,135,258,35,2,28,71,65,14,95,8,5,.307,.403,.586,.989,0.78
Freddie Freeman,518692,2018,ATL,NL,162,618,94,191,312,44,4,23,98,76,12,132,10,3,.309,.388,.505,.893,0.95
Freddie Freeman,518692,2019,ATL,NL,158,597,113,176,328,34,2,38,121,87,11,127,6,3,.295,.389,.549,.938,0.93
Freddie Freeman,518692,2020,ATL,NL,60,214,51,73,137,23,1,13,53,45,7,37,2,0,.341,.462,.640,1.102,0.76
Freddie Freeman,518692,2021,ATL,NL,159,600,120,180,302,25,2,31,83,85,15,107,8,3,.300,.393,.503,.896,1.07
Freddie Freeman,518692,2022,LAD,NL,159,612,117,199,313,47,2,21,100,84,12,102,13,3,.325,.407,.511,.918,0.81
Freddie Freeman,518692,2023,LAD,NL,161,637,131,211,361,59,2,29,102,72,12,121,23,1,.331,.410,.567,.977,0.91
Gavin Lux,666158,2019,LAD,NL,23,75,12,18,30,4,1,2,9,7,0,24,2,0,.240,.305,.400,.705,1.06
Gavin Lux,666158,2020,LAD,NL,19,63,8,11,22,2,0,3,8,6,0,19,1,0,.175,.246,.349,.595,1.06
Gavin Lux,666158,2021,LAD,NL,102,335,49,81,122,12,4,7,46,41,3,83,4,1,.242,.328,.364,.692,1.11
Gavin Lux,666158,2022,LAD,NL,129,421,66,116,168,20,7,6,42,47,0,95,7,2,.276,.346,.399,.745,1.34
Max Muncy,571970,2015,OAK,AL,45,102,14,21,40,8,1,3,9,9,0,31,0,0,.206,.268,.392,.660,0.65
Max Muncy,571970,2016,OAK,AL,51,113,13,21,29,2,0,2,8,20,1,24,0,0,.186,.308,.257,.565,1.27
Max Muncy,571970,2018,LAD,NL,137,395,75,104,230,17,2,35,79,79,6,131,3,0,.263,.391,.582,.973,0.74
Max Muncy,571970,2019,LAD,NL,141,487,101,122,251,22,1,35,98,90,1,149,4,1,.251,.374,.515,.889,0.95
Max Muncy,571970,2020,LAD,NL,58,203,36,39,79,4,0,12,27,39,2,60,1,0,.192,.331,.389,.720,1.08
Max Muncy,571970,2021,LAD,NL,144,497,95,124,262,26,2,36,94,83,5,120,2,1,.249,.368,.527,.895,0.98
Max Muncy,571970,2022,LAD,NL,136,464,69,91,178,22,1,21,69,90,1,141,2,0,.196,.329,.384,.713,0.57
Max Muncy,571970,2023,LAD,NL,135,482,95,102,229,17,1,36,105,85,4,153,1,2,.212,.333,.475,.808,0.68
Miguel Rojas,500743,2014,LAD,NL,85,149,16,27,33,3,0,1,9,10,1,28,0,0,.181,.242,.221,.463,2.39
Miguel Rojas,500743,2015,MIA,NL,60,142,13,40,52,7,1,1,17,11,1,16,0,1,.282,.329,.366,.695,1.81
Miguel Rojas,500743,2016,MIA,NL,123,194,27,48,63,12,0,1,14,11,2,27,2,1,.247,.288,.325,.613,1.70
Miguel Rojas,500743,2017,MIA,NL,90,272,37,79,102,16,2,1,26,27,5,32,2,1,.290,.361,.375,.736,1.19
Miguel Rojas,500743,2018,MIA,NL,153,488,44,123,169,13,0,11,53,24,2,69,6,3,.252,.297,.346,.643,1.24
Miguel Rojas,500743,2019,MIA,NL,132,483,52,137,183,29,1,5,46,32,2,62,9,5,.284,.331,.379,.710,0.97
Miguel Rojas,500743,2020,MIA,NL,40,125,20,38,62,10,1,4,20,16,2,18,5,1,.304,.392,.496,.888,0.97
Miguel Rojas,500743,2021,MIA,NL,132,495,66,131,194,30,3,9,48,37,0,74,13,3,.265,.322,.392,.714,0.91
Miguel Rojas,500743,2022,MIA,NL,140,471,34,111,152,19,2,6,36,26,1,61,9,3,.236,.283,.323,.606,1.09
Miguel Rojas,500743,2023,LAD,NL,125,385,49,91,124,16,1,5,31,26,0,48,8,3,.236,.290,.322,.612,0.96
Chris Taylor,621035,2014,SEA,AL,47,136,16,39,47,8,0,0,9,11,0,39,5,2,.287,.347,.346,.693,0.76
Chris Taylor,621035,2015,SEA,AL,37,94,9,16,21,3,1,0,1,6,0,31,3,2,.170,.220,.223,.443,0.63
Chris Taylor,621035,2016,2 teams,-,36,61,8,13,22,2,2,1,7,4,1,15,0,0,.213,.262,.361,.623,1.06
Chris Taylor,621035,2016,SEA,AL,2,3,0,1,1,0,0,0,0,0,0,2,0,0,.333,.333,.333,.666,-.--
Chris Taylor,621035,2016,LAD,NL,34,58,8,12,21,2,2,1,7,4,1,13,0,0,.207,.258,.362,.620,1.06
Chris Taylor,621035,2017,LAD,NL,140,514,85,148,255,34,5,21,72,50,0,142,17,4,.288,.354,.496,.850,0.96
Chris Taylor,621035,2018,LAD,NL,155,536,85,136,238,35,8,17,63,55,0,178,9,6,.254,.331,.444,.775,0.63
Chris Taylor,621035,2019,LAD,NL,124,366,52,96,169,29,4,12,52,37,3,115,8,0,.262,.333,.462,.795,0.86
Chris Taylor,621035,2020,LAD,NL,56,185,30,50,88,10,2,8,32,26,0,55,3,2,.270,.366,.476,.842,1.31
Chris Taylor,621035,2021,LAD,NL,148,507,92,129,222,25,4,20,73,63,2,167,13,1,.254,.344,.438,.782,0.71
Chris Taylor,621035,2022,LAD,NL,118,402,45,89,150,25,3,10,43,44,2,160,10,1,.221,.304,.373,.677,0.56
Chris Taylor,621035,2023,LAD,NL,117,338,51,80,142,15,1,15,56,41,2,125,16,3,.237,.326,.420,.746,0.65
Miguel Vargas,678246,2022,LAD,NL,18,47,4,8,12,1,0,1,8,2,0,13,1,0,.170,.200,.255,.455,0.50
Miguel Vargas,678246,2023,LAD,NL,81,256,36,50,94,15,4,7,32,38,1,61,3,2,.195,.305,.367,.672,0.76
Mookie Betts,605141,2014,BOS,AL,52,189,34,55,84,12,1,5,18,21,0,31,7,3,.291,.368,.444,.812,0.73
Mookie Betts,605141,2015,BOS,AL,145,597,92,174,286,42,8,18,77,46,1,82,21,6,.291,.341,.479,.820,0.65
Mookie Betts,605141,2016,BOS,AL,158,672,122,214,359,42,5,31,113,49,1,80,26,4,.318,.363,.534,.897,0.78
Mookie Betts,605141,2017,BOS,AL,153,628,101,166,288,46,2,24,102,77,9,79,26,3,.264,.344,.459,.803,0.74
Mookie Betts,605141,2018,BOS,AL,136,520,129,180,333,47,5,32,80,81,8,91,30,6,.346,.438,.640,1.078,0.58
Mookie Betts,605141,2019,BOS,AL,150,597,135,176,313,40,5,29,80,97,6,101,16,3,.295,.391,.524,.915,0.58
Mookie Betts,605141,2020,LAD,NL,55,219,47,64,123,9,1,16,39,24,1,38,10,2,.292,.366,.562,.928,0.48
Mookie Betts,605141,2021,LAD,NL,122,466,93,123,227,29,3,23,58,68,2,86,10,5,.264,.367,.487,.854,0.67
Mookie Betts,605141,2022,LAD,NL,142,572,117,154,305,40,3,35,82,55,0,104,12,2,.269,.340,.533,.873,0.66
Mookie Betts,605141,2023,LAD,NL,152,584,126,179,338,40,1,39,107,96,3,107,14,3,.307,.408,.579,.987,0.47
Jonny Deluca,676356,2023,LAD,NL,24,42,5,11,18,1,0,2,6,3,0,8,1,0,.262,.311,.429,.740,0.64
James Outman,681546,2022,LAD,NL,4,13,6,6,11,2,0,1,3,2,0,7,0,0,.462,.563,.846,1.409,-.--
James Outman,681546,2023,LAD,NL,151,483,86,120,211,16,3,23,70,68,1,181,16,3,.248,.353,.437,.790,0.82
